TransactionID,Date,Product,Category,Region,CustomerID,Quantity,UnitPrice,PaymentMethod,Discount,ShippingCost,TotalAmount
12608,2023-08-24,Headphones,Audio,North,4304,5,1784.2,Credit Card,15.0,45.34,7628.19
12609,2023-07-22,Headphones,Office,West,2596,6,1299.27,Cash,15.0,22.2,6648.48
12610,2023-09-13,Camera,Accessories,Central,3644,1,661.6,Bank Transfer,5.0,45.14,673.66
12611,2024-08-20,Speaker,Audio,West,3742,8,486.91,PayPal,5.0,38.85,3739.37
12612,2024-10-23,Mouse,Office,Central,2262,2,1711.95,PayPal,20.0,11.08,2750.2
12613,2023-08-23,Mouse,Office,South,1249,5,450.25,PayPal,10.0,46.48,2072.6
12614,2023-12-11,Keyboard,Accessories,East,2606,8,1340.52,Bank Transfer,0.0,12.12,10736.28
12615,2024-06-17,Laptop,Audio,East,1739,5,1937.51,Debit Card,20.0,45.42,7795.46
12616,2024-04-10,Camera,Office,North,4668,3,1425.32,Debit Card,5.0,30.76,4092.92
12617,2024-06-24,Camera,Electronics,Central,1305,6,552.46,PayPal,20.0,33.37,2685.18
12618,2023-08-01,Camera,Electronics,West,4979,1,600.89,Credit Card,10.0,5.47,546.27
12619,2024-04-07,Speaker,Accessories,South,4534,1,231.14,Credit Card,20.0,3.29,188.2
12620,2024-03-11,Printer,Accessories,South,2806,8,1388.16,Cash,15.0,48.42,9487.91
12621,2023-10-10,Tablet,Electronics,South,2936,7,1060.95,Debit Card,,16.85,7443.5
12622,2024-07-15,Laptop,Office,East,2825,3,452.62,Credit Card,,,1332.19
12623,2024-08-29,Speaker,Accessories,West,4307,8,493.95,PayPal,,,3789.24
12624,2024-04-07,Headphones,Electronics,South,4362,8,67.6,Cash,10.0,30.21,516.93
12625,2024-02-11,Keyboard,Electronics,South,4110,1,1957.92,Debit Card,10.0,,1796.39
12626,2023-03-29,Printer,Audio,North,4045,7,1664.64,Cash,10.0,,10491.7
12627,2023-02-13,Headphones,Accessories,Central,3765,2,818.63,Credit Card,5.0,20.62,1576.02
12628,2024-04-05,Printer,Electronics,Central,1182,2,1894.88,PayPal,15.0,30.35,3251.65
12629,2023-10-05,Monitor,Office,Central,4770,2,1370.38,PayPal,0.0,43.38,2784.14
12630,2024-11-13,Camera,Electronics,North,3692,5,1515.35,PayPal,10.0,35.73,6854.8
12631,2024-02-25,Printer,Accessories,East,1029,7,1375.91,Credit Card,5.0,12.64,9162.44
12632,2024-12-01,Phone,Electronics,North,2411,4,1525.86,Bank Transfer,15.0,49.25,5237.17
12633,2023-12-19,Camera,Electronics,South,1766,4,383.33,PayPal,10.0,32.15,1412.14
12634,2024-11-26,Camera,Accessories,West,4214,9,1146.68,Bank Transfer,10.0,25.07,9313.18
12635,2024-05-29,Keyboard,Electronics,South,1614,9,1706.28,PayPal,0.0,39.07,15395.59
12636,2024-12-03,Laptop,Office,South,4490,7,88.11,Bank Transfer,0.0,30.14,646.91
12637,2024-09-21,Headphones,Accessories,West,2004,4,290.71,Debit Card,20.0,35.5,965.77
12638,2023-01-19,Printer,Accessories,Central,3121,8,529.0,Debit Card,10.0,30.86,3839.66
12639,2023-01-23,Printer,Accessories,North,4126,3,624.72,PayPal,,,1508.27
12640,2024-02-17,Monitor,Audio,East,4009,3,406.27,Cash,5.0,27.17,1185.04
12641,2023-01-30,Camera,Electronics,South,4819,7,1267.44,Cash,0.0,14.16,8886.24
12642,2023-04-18,Mouse,Audio,South,4643,9,623.34,Credit Card,15.0,28.51,4797.06
12643,2024-01-02,Tablet,Accessories,East,1023,4,358.29,Debit Card,10.0,6.28,1296.12
12644,2023-10-08,Mouse,Electronics,North,4093,4,1816.36,Debit Card,10.0,11.6,6550.5
12645,2023-05-08,Printer,Audio,South,3475,1,1405.32,Cash,20.0,40.44,1164.7
12646,2023-08-17,Mouse,Electronics,East,2055,1,529.81,PayPal,0.0,20.26,550.07
12647,2023-04-21,Keyboard,Accessories,South,3910,3,753.86,Credit Card,20.0,33.69,1842.95
12648,2023-05-16,Phone,Electronics,Central,3386,7,1494.53,Debit Card,10.0,24.89,9440.43
12649,2023-12-28,Printer,Accessories,Central,2970,9,1592.27,Credit Card,0.0,17.03,14347.46
12650,2023-07-05,Printer,Electronics,South,3004,4,394.05,Debit Card,10.0,24.76,1443.34
12651,2024-10-17,Phone,Office,South,2538,2,1876.32,Bank Transfer,0.0,40.69,3793.33
12652,2024-08-06,Headphones,Office,Central,3559,6,1581.28,Bank Transfer,10.0,14.08,8552.99
12653,2023-05-09,Phone,Electronics,South,4141,6,1720.79,Credit Card,,21.07,8797.1
12654,2023-09-18,Mouse,Electronics,North,1671,9,330.52,Cash,20.0,10.13,2389.87
12655,2024-05-29,Keyboard,Electronics,North,4969,4,329.57,Cash,0.0,17.56,1335.84
12656,2024-03-24,Monitor,Office,West,4159,8,645.47,Debit Card,20.0,44.26,4175.27
12657,2023-04-14,Headphones,Audio,North,3924,3,176.06,Bank Transfer,0.0,39.29,567.47
12658,2024-04-27,Speaker,Electronics,South,1570,2,227.58,Bank Transfer,0.0,18.68,473.84
12659,2023-08-12,Monitor,Electronics,South,1763,9,329.25,Credit Card,0.0,6.62,2969.87
12660,2024-05-05,Laptop,Electronics,East,2242,6,1439.24,Credit Card,10.0,21.0,7792.9
12661,2024-04-17,Laptop,Electronics,North,1712,8,108.95,Cash,5.0,38.59,866.61
12662,2023-01-10,Laptop,Accessories,Central,3636,9,212.33,Cash,10.0,2.19,1722.06
12663,2024-02-09,Laptop,Office,Central,1766,1,1891.16,Cash,5.0,37.27,1833.87
12664,2023-10-29,Keyboard,Electronics,West,2782,1,213.13,PayPal,10.0,34.0,225.82
12665,2023-08-19,Monitor,Electronics,East,2293,5,1098.05,Bank Transfer,5.0,3.23,5218.97
12666,2023-03-07,Camera,Audio,Central,3866,9,1303.02,Bank Transfer,0.0,31.78,11758.96
12667,2023-04-22,Tablet,Accessories,West,2674,7,1919.26,Credit Card,0.0,14.93,13449.75
12668,2023-01-13,Headphones,Accessories,North,3125,7,1804.62,Bank Transfer,5.0,8.86,12009.58
12669,2024-01-28,Speaker,Electronics,East,4663,2,909.33,Credit Card,5.0,19.24,1746.97
12670,2024-05-14,Mouse,Electronics,East,3057,3,1887.22,PayPal,20.0,10.27,4539.6
12671,2024-08-20,Printer,Audio,South,2491,4,892.92,Cash,0.0,41.23,3612.91
12672,2023-08-22,Laptop,Electronics,North,2359,2,1356.34,PayPal,10.0,37.1,2478.51
12673,2024-08-24,Speaker,Audio,East,1635,9,556.24,Cash,20.0,49.04,4053.97
12674,2023-11-10,Printer,Accessories,West,2209,5,1291.46,Cash,5.0,26.7,6161.13
12675,2024-07-19,Tablet,Accessories,Central,4617,7,1099.47,Credit Card,10.0,4.46,6931.12
12676,2023-01-12,Speaker,Accessories,North,4192,9,1233.32,Cash,15.0,18.39,9453.29
12677,2023-07-28,Monitor,Audio,North,3639,5,1381.17,PayPal,15.0,41.93,5911.9
12678,2023-01-14,Speaker,Accessories,East,3765,6,388.24,Debit Card,15.0,19.84,1999.86
12679,2024-09-24,Laptop,Electronics,East,3612,4,637.46,Credit Card,10.0,,2317.64
12680,2024-02-22,Tablet,Office,East,2691,8,1485.67,Cash,5.0,20.6,11311.69
12681,2024-03-12,Mouse,Audio,West,2297,1,369.46,Cash,10.0,11.77,344.28
12682,2024-01-12,Camera,Electronics,South,3457,1,721.27,Bank Transfer,20.0,3.66,580.68
12683,2023-01-20,Phone,Accessories,East,1357,5,1349.63,Credit Card,20.0,9.03,5407.55
12684,2024-08-09,Laptop,Electronics,South,2670,9,1878.42,Credit Card,15.0,18.2,14388.11
12685,2023-03-11,Printer,Electronics,South,3145,2,196.84,PayPal,5.0,12.27,386.27
12686,2023-07-30,Tablet,Accessories,North,2006,3,1057.29,Debit Card,20.0,28.64,2566.14
12687,2023-04-11,Monitor,Audio,Central,1240,8,209.72,PayPal,0.0,30.7,1708.46
12688,2024-11-28,Keyboard,Office,Central,3604,5,789.31,PayPal,0.0,28.5,3975.05
12689,2023-05-12,Tablet,Electronics,West,3758,3,392.0,PayPal,15.0,4.25,1003.85
12690,2024-09-14,Printer,Accessories,West,2826,6,1316.4,Debit Card,15.0,33.34,6746.98
12691,2024-01-16,Phone,Accessories,Central,4185,6,1527.77,PayPal,15.0,19.23,7810.86
12692,2023-05-12,Phone,Accessories,Central,4558,5,532.32,Credit Card,20.0,43.91,2173.19
12693,2023-01-20,Headphones,Electronics,North,4860,5,1440.13,Debit Card,5.0,26.28,6866.9
12694,2024-06-19,Camera,Accessories,North,2264,6,921.3,Cash,15.0,4.23,4702.86
12695,2023-08-15,Printer,Audio,Central,1155,2,602.98,Bank Transfer,10.0,0.46,1085.82
12696,2023-06-03,Phone,Accessories,East,1351,6,1070.63,Bank Transfer,15.0,35.13,5495.34
12697,2024-04-13,Headphones,Electronics,East,1043,2,790.32,Credit Card,20.0,20.03,1284.54
12698,2024-02-09,Headphones,Office,North,3639,3,498.49,Bank Transfer,5.0,14.4,1435.1
12699,2023-07-21,Headphones,Electronics,South,4383,2,1525.85,Bank Transfer,15.0,22.36,2616.3
12700,2023-02-07,Tablet,Accessories,Central,1137,1,1605.17,Bank Transfer,0.0,3.62,1608.79
12701,2023-07-07,Headphones,Audio,West,4734,1,1610.61,Cash,15.0,19.6,1388.62
12702,2023-02-26,Laptop,Accessories,East,2967,9,795.18,Bank Transfer,15.0,15.73,6098.86
12703,2023-01-20,Printer,Office,South,3483,4,380.58,PayPal,5.0,40.01,1486.21
12704,2023-09-30,Laptop,Audio,East,1753,5,1688.8,Credit Card,10.0,8.74,7608.34
12705,2023-04-29,Keyboard,Audio,South,1142,7,692.06,Credit Card,15.0,37.82,4155.58
12706,2024-08-05,Phone,Electronics,Central,4071,2,1508.73,Credit Card,15.0,25.02,2589.86
12707,2024-05-30,Camera,Office,Central,2846,9,1644.03,Cash,20.0,4.09,11841.11
12708,2023-08-09,Headphones,Accessories,Central,4370,4,1547.9,Cash,5.0,48.48,5930.5
12709,2024-06-09,Monitor,Accessories,North,4633,1,810.12,Bank Transfer,20.0,36.71,684.81
12710,2024-05-29,Monitor,Electronics,South,3309,8,1879.13,PayPal,15.0,13.0,12791.08
12711,2024-12-28,Phone,Accessories,West,3559,4,1337.32,Bank Transfer,15.0,29.09,4575.98
12712,2023-12-02,Keyboard,Accessories,West,3720,7,1172.71,Credit Card,0.0,45.0,8253.97
12713,2024-11-28,Monitor,Electronics,Central,1061,3,1410.92,PayPal,20.0,46.54,3432.75
12714,2023-02-24,Laptop,Electronics,West,2590,9,137.22,Credit Card,5.0,36.56,1209.79
12715,2024-05-14,Speaker,Audio,East,2446,5,811.5,PayPal,15.0,36.38,3485.26
12716,2024-06-19,Tablet,Accessories,South,2419,5,1768.37,Debit Card,0.0,13.87,8855.72
12717,2023-06-11,Mouse,Electronics,South,4955,3,364.11,Cash,0.0,49.49,1141.82
12718,2024-10-31,Monitor,Electronics,South,3019,9,858.08,Cash,10.0,12.17,6962.62
12719,2024-08-16,Camera,Audio,East,3078,3,840.23,Credit Card,5.0,4.47,2399.13
12720,2023-06-08,Headphones,Accessories,North,4401,2,744.28,Credit Card,0.0,48.87,1537.43
12721,2023-07-07,Camera,Accessories,East,3996,9,1146.59,Debit Card,5.0,7.64,9810.98
12722,2023-03-01,Printer,Electronics,South,3849,9,1992.59,Bank Transfer,15.0,26.08,15269.39
12723,2023-11-15,Tablet,Accessories,South,2192,4,548.91,PayPal,10.0,23.41,1999.49
12724,2023-07-30,Laptop,Office,South,3313,4,1424.67,Debit Card,5.0,42.41,5456.16
12725,2024-02-10,Keyboard,Accessories,West,3355,6,1528.09,Debit Card,10.0,19.83,8271.52
12726,2024-10-25,Tablet,Electronics,North,3506,9,1189.77,Credit Card,5.0,25.11,10197.64
12727,2023-04-19,Mouse,Audio,East,4256,8,240.08,Credit Card,5.0,2.19,1826.8
12728,2023-03-17,Speaker,Accessories,South,1333,3,1166.13,Bank Transfer,20.0,10.39,2809.1
12729,2024-06-25,Monitor,Electronics,Central,3562,6,1909.26,Bank Transfer,10.0,41.65,10351.65
12730,2023-11-10,Keyboard,Accessories,North,3488,7,717.02,Credit Card,5.0,23.92,4792.1
12731,2023-04-27,Keyboard,Electronics,Central,3720,6,1297.39,Cash,20.0,11.55,6239.02
12732,2024-12-04,Monitor,Electronics,North,3438,3,1920.83,Bank Transfer,20.0,18.45,4628.44
12733,2023-01-19,Monitor,Office,South,2795,9,1606.08,Debit Card,10.0,14.25,13023.5
12734,2024-03-07,Monitor,Electronics,North,3982,4,1392.2,Credit Card,15.0,27.81,4761.29
12735,2024-11-15,Monitor,Accessories,North,3607,2,1943.74,PayPal,10.0,,3501.3
12736,2023-12-16,Monitor,Accessories,South,1253,9,382.64,PayPal,5.0,11.25,3282.82
12737,2023-07-02,Keyboard,Electronics,Central,4657,3,1556.86,Cash,15.0,17.75,3987.74
12738,2023-04-23,Phone,Office,Central,4406,6,843.33,Credit Card,10.0,46.41,4600.39
12739,2023-07-02,Phone,Electronics,West,2423,5,752.84,Debit Card,10.0,31.16,3418.94
12740,2024-04-25,Camera,Electronics,Central,4237,2,1065.31,Cash,10.0,25.21,1942.77
12741,2023-05-26,Phone,Electronics,Central,4331,1,115.81,Debit Card,10.0,9.54,113.77
12742,2024-09-19,Mouse,Electronics,North,2027,9,659.43,PayPal,15.0,27.89,5072.53
12743,2023-04-23,Phone,Accessories,West,2911,3,374.12,Debit Card,5.0,46.45,1112.69
12744,2024-04-20,Keyboard,Electronics,South,3166,7,320.45,PayPal,20.0,28.32,1822.84
12745,2023-10-30,Monitor,Audio,South,1995,9,707.81,Bank Transfer,10.0,8.24,5741.5
12746,2023-04-28,Headphones,Electronics,East,4994,9,1614.42,PayPal,20.0,49.86,11673.68
12747,2023-06-10,Headphones,Audio,West,1469,6,442.17,PayPal,20.0,24.94,2147.36
12748,2024-02-05,Mouse,Electronics,North,2493,8,1086.26,Cash,20.0,15.98,6968.04
12749,2023-07-17,Printer,Electronics,East,3832,9,1509.88,Cash,10.0,25.17,12255.2
12750,2023-09-17,Keyboard,Audio,East,4564,3,519.89,Credit Card,10.0,13.18,1416.88
12751,2024-10-21,Laptop,Audio,South,4809,6,1852.2,Credit Card,10.0,1.52,10003.4
12752,2023-02-16,Tablet,Accessories,Central,2887,5,1739.67,PayPal,10.0,44.48,7873.0
12753,2024-02-03,Camera,Accessories,North,2523,7,539.8,Bank Transfer,0.0,21.44,3800.04
12754,2024-12-10,Laptop,Accessories,West,2093,7,1979.79,Credit Card,5.0,37.64,13203.24
12755,2024-07-12,Keyboard,Audio,East,1693,9,1354.88,PayPal,0.0,48.56,12242.48
12756,2023-03-19,Phone,Electronics,North,3912,1,607.9,Cash,15.0,31.63,548.34
12757,2023-05-04,Monitor,Audio,South,3823,6,1378.02,Credit Card,0.0,34.58,8302.7
12758,2023-03-16,Laptop,Electronics,East,2393,5,1349.18,Credit Card,0.0,47.16,6793.06
12759,2023-05-17,Tablet,Electronics,East,3044,4,1232.08,PayPal,0.0,25.83,4954.15
12760,2024-08-24,Printer,Electronics,South,1180,1,1437.81,PayPal,5.0,15.99,1381.91
12761,2024-02-04,Headphones,Electronics,South,4076,4,573.22,Debit Card,20.0,,1880.37
12762,2024-05-19,Printer,Accessories,South,2220,7,1959.02,Debit Card,15.0,3.45,11659.62
12763,2024-05-14,Tablet,Audio,North,1046,4,1722.9,Bank Transfer,15.0,10.73,5868.59
12764,2024-07-26,Monitor,Electronics,North,4623,1,1504.2,Credit Card,5.0,17.06,1446.05
12765,2023-05-18,Phone,Audio,North,1633,1,101.29,Debit Card,0.0,39.11,140.4
12766,2023-02-19,Tablet,Electronics,Central,4718,1,1201.25,PayPal,,45.2,1006.2
12767,2024-09-10,Camera,Audio,East,2163,5,1427.64,Credit Card,10.0,22.59,6446.97
12768,2024-09-16,Tablet,Audio,North,4933,7,1715.49,Debit Card,5.0,14.31,11422.32
12769,2023-09-11,Keyboard,Accessories,Central,2688,9,1895.01,Bank Transfer,20.0,17.66,13661.73
12770,2024-09-21,Phone,Accessories,East,2563,8,1835.91,Bank Transfer,5.0,32.83,13985.75
12771,2024-12-10,Monitor,Electronics,North,2450,2,841.79,Bank Transfer,5.0,7.9,1607.3
12772,2024-07-16,Headphones,Accessories,South,1588,9,1798.18,Bank Transfer,10.0,27.37,14592.63
12773,2024-03-01,Headphones,Electronics,West,4758,4,51.46,PayPal,20.0,,194.09
12774,2024-06-30,Tablet,Office,North,4632,5,735.38,Bank Transfer,0.0,35.39,3712.29
12775,2023-10-29,Keyboard,Accessories,West,2877,5,272.07,Cash,20.0,30.19,1118.47
12776,2024-08-03,Laptop,Electronics,North,3357,4,1771.98,Bank Transfer,20.0,4.85,5675.19
12777,2023-12-15,Printer,Electronics,South,3321,6,1859.56,Debit Card,0.0,34.44,11191.8
12778,2023-02-18,Printer,Accessories,West,2562,1,549.22,Credit Card,10.0,,495.39
12779,2023-03-15,Printer,Electronics,Central,1839,2,766.26,Debit Card,20.0,19.52,1245.54
12780,2024-12-04,Laptop,Accessories,South,2413,4,1968.56,Credit Card,0.0,20.85,7895.09
12781,2023-09-18,Keyboard,Accessories,West,3506,4,1153.82,PayPal,5.0,5.83,4390.35
12782,2023-12-22,Printer,Audio,West,1732,8,1019.26,Credit Card,5.0,0.49,7746.87
12783,2024-08-04,Camera,Electronics,South,4705,9,1025.85,Cash,0.0,3.56,9236.21
12784,2024-08-24,Laptop,Electronics,South,3408,4,1407.57,Bank Transfer,5.0,22.31,5371.08
12785,2023-09-17,Laptop,Electronics,South,2017,6,1911.36,Debit Card,20.0,12.02,9186.55
12786,2024-09-29,Monitor,Electronics,East,4140,4,764.91,Credit Card,0.0,3.45,3063.09
12787,2023-10-22,Monitor,Accessories,Central,4654,4,386.68,Debit Card,20.0,12.82,1250.2
12788,2024-10-02,Phone,Electronics,North,3709,9,410.78,Bank Transfer,15.0,26.44,3168.91
12789,2023-11-09,Camera,Electronics,West,3746,4,89.7,PayPal,10.0,37.11,360.03
12790,2024-09-03,Camera,Accessories,North,2454,6,1133.05,Bank Transfer,10.0,,6139.07
12791,2023-07-01,Phone,Accessories,South,3932,9,1861.78,PayPal,10.0,30.66,15111.08
12792,2024-11-16,Camera,Electronics,Central,1757,3,1440.5,Debit Card,0.0,29.84,4351.34
12793,2023-12-30,Mouse,Electronics,Central,4779,7,1986.28,PayPal,15.0,44.82,11863.19
12794,2023-07-07,Speaker,Accessories,East,4103,7,1823.58,PayPal,10.0,8.97,11497.52
12795,2024-07-22,Printer,Electronics,South,3002,1,1009.12,PayPal,20.0,23.82,831.12
12796,2024-06-26,Monitor,Accessories,West,1620,2,998.77,PayPal,10.0,31.59,1829.38
12797,2024-08-18,Phone,Electronics,East,2888,5,1275.3,PayPal,15.0,25.99,5446.02
12798,2024-10-25,Phone,Electronics,South,4584,8,266.32,Credit Card,20.0,22.52,1726.97
12799,2024-07-01,Camera,Audio,East,1181,6,1234.98,PayPal,20.0,48.67,5976.57
12800,2024-12-25,Laptop,Accessories,North,3733,7,954.94,PayPal,,47.1,6731.68
12801,2024-02-12,Headphones,Electronics,South,3728,3,1303.34,Bank Transfer,,30.57,3940.59
12802,2024-09-09,Tablet,Electronics,West,3295,6,1152.16,Bank Transfer,,21.98,6589.29
12803,2024-02-18,Tablet,Accessories,West,3667,9,655.27,Bank Transfer,15.0,37.77,5050.59
12804,2023-12-08,Phone,Electronics,South,4953,3,1235.14,PayPal,20.0,25.65,2989.99
12805,2023-08-08,Printer,Office,East,2320,6,763.73,Bank Transfer,15.0,49.78,3944.8
12806,2023-06-12,Mouse,Electronics,Central,2799,7,429.51,Credit Card,10.0,34.3,2740.21
12807,2023-08-08,Printer,Audio,South,4999,5,1366.39,Debit Card,10.0,3.41,6152.17
12808,2023-09-27,Phone,Audio,West,3077,8,647.38,Bank Transfer,5.0,20.1,4940.19
12809,2024-09-23,Printer,Office,North,2325,8,1783.6,Bank Transfer,20.0,36.51,11451.55
12810,2024-02-04,Monitor,Accessories,West,2499,6,438.7,Credit Card,20.0,,2147.88
12811,2023-07-01,Printer,Electronics,Central,3920,7,1220.28,Cash,5.0,40.67,8155.53
12812,2024-09-09,Camera,Electronics,West,1947,3,1164.52,Cash,10.0,48.86,3193.06
12813,2024-12-29,Camera,Accessories,Central,2375,7,435.6,Credit Card,20.0,24.46,2463.82
12814,2023-07-24,Mouse,Audio,South,1984,7,907.78,Bank Transfer,,7.0,5408.29
12815,2024-08-04,Monitor,Electronics,West,4553,4,1367.3,Debit Card,20.0,32.61,4407.97
12816,2024-07-09,Headphones,Audio,East,3364,4,671.13,Bank Transfer,10.0,3.54,2419.61
12817,2023-08-16,Laptop,Office,East,3784,3,271.97,Credit Card,20.0,48.68,701.41
12818,2024-11-26,Monitor,Accessories,West,2420,7,1249.72,Credit Card,20.0,37.93,7036.36
12819,2024-09-10,Keyboard,Audio,West,4160,5,487.04,PayPal,0.0,49.11,2484.31
12820,2024-08-18,Speaker,Audio,North,4305,3,1378.88,Credit Card,20.0,18.86,3328.17
12821,2023-09-07,Phone,Electronics,West,3215,6,1686.96,PayPal,5.0,0.79,9616.46
12822,2024-03-16,Keyboard,Electronics,North,3790,6,290.54,Credit Card,5.0,26.06,1682.14
12823,2024-06-16,Mouse,Office,North,1125,6,903.34,PayPal,15.0,6.06,4613.09
12824,2023-07-15,Keyboard,Accessories,North,3620,2,917.6,PayPal,20.0,33.98,1502.14
12825,2024-11-20,Camera,Office,North,1119,7,1283.45,Bank Transfer,15.0,24.88,7661.41
12826,2024-06-02,Printer,Accessories,South,2451,7,702.1,PayPal,10.0,37.67,4460.9
12827,2023-03-11,Laptop,Office,East,2008,4,866.21,Cash,10.0,14.55,3132.91
12828,2024-09-30,Tablet,Accessories,North,2213,6,73.38,Credit Card,0.0,41.46,481.74
12829,2024-02-03,Phone,Accessories,East,4704,4,288.73,Debit Card,0.0,32.54,1187.46
12830,2024-11-02,Tablet,Electronics,North,2451,4,1161.23,Credit Card,20.0,49.39,3765.33
12831,2023-07-22,Printer,Accessories,East,3607,6,471.0,Bank Transfer,20.0,8.93,2269.73
12832,2023-05-28,Camera,Electronics,West,4273,9,331.92,Bank Transfer,15.0,2.56,2541.75
12833,2024-04-16,Camera,Electronics,West,4130,7,682.6,PayPal,15.0,42.55,4104.02
12834,2024-10-16,Printer,Office,East,1696,2,368.89,Bank Transfer,20.0,16.92,607.14
12835,2023-07-18,Phone,Electronics,North,3270,6,166.26,Bank Transfer,20.0,21.56,819.61
12836,2024-03-01,Tablet,Electronics,South,2515,5,603.52,Credit Card,0.0,46.28,3063.88
12837,2024-10-27,Monitor,Electronics,East,2034,6,370.5,Cash,0.0,22.03,2245.03
12838,2024-05-06,Camera,Audio,Central,3840,8,1608.82,Cash,0.0,14.9,12885.46
12839,2023-05-22,Tablet,Audio,South,4772,8,172.18,PayPal,20.0,2.97,1104.92
12840,2023-11-09,Headphones,Electronics,Central,2535,3,1507.51,Bank Transfer,15.0,22.15,3866.3
12841,2023-06-14,Tablet,Accessories,East,1813,9,796.45,Bank Transfer,5.0,32.75,6842.4
12842,2023-11-10,Headphones,Office,North,1309,6,1366.88,Cash,,13.46,7804.68
12843,2023-01-21,Headphones,Accessories,Central,2011,7,152.74,PayPal,15.0,35.89,944.69
12844,2023-03-23,Camera,Accessories,East,3796,9,1845.37,Bank Transfer,15.0,23.91,14140.99
12845,2024-08-03,Phone,Accessories,South,2057,7,1546.38,PayPal,15.0,42.91,9243.87
12846,2023-05-11,Mouse,Electronics,North,2018,9,323.28,Credit Card,0.0,8.09,2917.61
12847,2024-08-21,Camera,Audio,Central,4411,1,476.63,Bank Transfer,10.0,37.85,466.82
12848,2024-12-30,Phone,Electronics,East,4718,1,1305.79,Bank Transfer,20.0,46.63,1091.26
12849,2023-11-01,Phone,Accessories,North,3528,3,1847.05,Bank Transfer,0.0,37.07,5578.22
12850,2024-01-06,Keyboard,Electronics,North,3621,9,919.37,Cash,5.0,20.3,7880.91
12851,2024-01-19,Printer,Office,West,1824,1,996.98,Cash,20.0,11.52,809.1
12852,2024-03-20,Printer,Accessories,North,4810,1,513.71,Bank Transfer,15.0,4.92,441.57
12853,2024-02-29,Printer,Office,East,3044,5,796.87,Bank Transfer,5.0,32.12,3817.25
12854,2023-06-10,Speaker,Accessories,South,2116,8,607.73,Credit Card,15.0,7.14,4139.7
12855,2023-06-27,Camera,Electronics,West,1627,2,733.61,Credit Card,15.0,41.92,1289.06
12856,2024-09-20,Phone,Accessories,East,4915,4,90.17,PayPal,15.0,48.04,354.62
12857,2024-12-08,Keyboard,Electronics,East,2156,6,130.07,PayPal,20.0,6.79,631.13
12858,2024-05-04,Headphones,Electronics,East,3891,1,1377.34,Cash,5.0,18.8,1327.27
12859,2023-11-23,Mouse,Audio,Central,1988,4,1379.5,Debit Card,5.0,,5288.96
12860,2024-08-20,Mouse,Electronics,Central,3466,4,693.95,Credit Card,15.0,23.54,2382.97
12861,2023-10-16,Headphones,Electronics,South,2491,9,1776.65,PayPal,0.0,26.77,16016.62
12862,2024-08-15,Tablet,Electronics,East,2828,9,568.92,Credit Card,10.0,37.38,4645.63
12863,2024-10-25,Tablet,Audio,Central,4515,6,821.78,Credit Card,0.0,10.53,4941.21
12864,2024-07-26,Printer,Electronics,Central,4776,8,1476.18,Debit Card,20.0,48.96,9496.51
12865,2024-07-26,Camera,Accessories,Central,4983,4,1499.96,Credit Card,10.0,39.04,5438.9
12866,2023-12-20,Speaker,Office,South,3077,8,1729.27,Debit Card,0.0,8.07,13842.23
12867,2023-01-28,Keyboard,Accessories,South,2992,3,106.67,Debit Card,5.0,5.55,309.56
12868,2023-02-12,Mouse,Audio,East,3345,2,408.33,Credit Card,0.0,46.75,863.41
12869,2024-11-11,Printer,Accessories,West,2084,6,1299.11,Credit Card,15.0,34.25,6659.71
12870,2024-02-27,Laptop,Accessories,East,3505,5,709.49,PayPal,20.0,1.93,2839.89
12871,2024-08-20,Printer,Electronics,Central,3351,8,134.95,Credit Card,0.0,7.1,1086.7
12872,2023-06-26,Laptop,Audio,Central,4005,1,1193.61,Credit Card,0.0,2.39,1196.0
12873,2024-06-12,Monitor,Audio,North,1339,3,816.49,Credit Card,10.0,48.7,2253.22
12874,2024-09-01,Phone,Accessories,East,4932,7,759.98,PayPal,15.0,24.89,4546.77
12875,2024-05-08,Headphones,Accessories,Central,3495,4,565.51,Debit Card,10.0,23.11,2058.95
12876,2023-07-17,Phone,Accessories,Central,2859,5,61.7,PayPal,20.0,47.79,294.59
12877,2024-09-01,Printer,Electronics,West,2325,8,405.6,Credit Card,20.0,25.23,2621.07
12878,2024-07-30,Phone,Electronics,North,3928,1,974.76,Bank Transfer,15.0,25.89,854.44
12879,2024-05-31,Keyboard,Electronics,East,3587,1,587.69,Credit Card,10.0,49.2,578.12
12880,2024-05-28,Monitor,Accessories,South,3532,7,1755.06,PayPal,15.0,5.57,10448.18
12881,2023-01-22,Speaker,Accessories,East,1076,9,328.85,PayPal,10.0,49.29,2712.98
12882,2023-04-22,Monitor,Office,East,2656,4,1756.91,Cash,5.0,8.28,6684.54
12883,2023-02-26,Mouse,Audio,West,3562,8,839.41,Bank Transfer,15.0,23.65,5731.64
12884,2023-03-07,Keyboard,Electronics,East,2572,7,587.89,PayPal,20.0,16.88,3309.06
12885,2023-04-08,Phone,Accessories,West,3991,2,643.37,Debit Card,10.0,47.77,1205.84
12886,2023-05-24,Speaker,Accessories,West,3706,5,693.64,Credit Card,5.0,24.28,3319.07
12887,2024-03-10,Phone,Audio,Central,1091,9,1037.8,Debit Card,20.0,1.15,7473.31
12888,2024-09-28,Camera,Audio,South,2874,9,740.07,PayPal,10.0,11.08,6005.65
